id,token,pair,ath,timestamp,isRug,isHoneyPot,sell_tax,buy_tax,lp_pool,fdv,pooled_weth,gas,volume_1,volume_2,volume_3,volume_4,volume_5,volume_6,volume_7,volume_8,volume_9,volume_10,volume_11,volume_12,volume_13,volume_14,volume_15,volume_1_5,volume_1_10,volume_1_15,volume_1_30,volume_1_60,to_peak_5,to_peak_10,to_peak_15
1381,0x8a905d9064bdc37a2aa98b168c79472cd7b6ef2e,0xf84be2261e9c1b3f3f31307f6b4aa9c8d3434464,32,1653425641,1,1,0,0,1.00E-18,67176,17.69,,1724,0,19,0,0,0,0,0,0,0,0,0,15638,0,0,1743,0,0,0,0,32,32,0
1382,0xb597062486dfc4e5b91c61dec98831e2ac0504e0,0xee926281e9d391727bbd0f4c9c7ce276d718fab9,14,1653424561,1,0,0,0,0.00267469,8246,4.23,,1322,0,0,0,0,0,0,0,0,0,0,0,195,0,0,1322,1322,1517,1517,0,14,14,14
1383,0xb3ce8bb09ce4d5f2cd01463f0d7fed469b4560d3,0x2c24a1de4c8097c5133055373e557c0f923b2d2b,0,1653424320,1,1,0,0,1.00E-18,7523,2.3,,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,0x4cc5f65ea633ab295fa345bb6431998d13e92ef4,0xae062744a95ff757e659b146c86e853dedbf4b0c,74,1653423541,1,1,0,0,7.60E-17,6612,3.23,,452,372,342,567,0,0,195,1128,316,195,0,195,342,0,0,1733,3567,4104,0,0,18,25,25
1385,0xa83ad5987e1fd6f53d33be0d298c83fab9165c6c,0x5f710de8dd537e909ce2382e361bc7bce25df84e,107,1653423480,1,1,0,0,1.00E-18,10017,5.1,,195,377,238,0,97,0,1096,58,108,387,39,352,19,978,0,907,2556,3944,0,0,78,34,25
1386,0x9ceeb12ae832622203d48a165f10564213bd9996,0xeb9e3c7ed9104c2dd989cfaacd393353e1ca9745,18,1653423065,1,1,0,0,3.37E-15,18605,7.1,,293,0,0,0,0,0,0,293,234,0,391,0,0,0,0,293,820,1211,0,0,15,15,15
1387,0xcd294be22bcc327a836d960392fea1a68e016418,0x6bf8d53ee370408f24a214a79743950c260e0aa6,0,1653422644,1,0,0,0,1.00E-10,2045,1.04,,78,114,188,0,233,0,0,0,201,0,0,391,0,0,0,613,814,1205,0,0,-34,-34,-26
1388,0x996e3290ed3665aafd33d10f77f2d038561e3710,0x51527d4df0e9134aac53739378c2196a1f3af4fd,20,1653422342,1,0,0,0,0.009716476,10029,5.35,,768,0,0,0,58,0,78,294,0,0,0,581,0,0,0,826,0,0,0,0,5,7,0
1389,0xb133632e755a71e035328210692e83f41bc74734,0x1a16dc9508c541a963aaef4f0469ef2c28956586,0,1653421804,1,1,0,0,6.76E-16,7966,4.05,,325,215,0,0,0,0,1,0,0,0,0,0,0,0,0,540,0,0,0,0,115513572,0,0
1390,0x635cf9a944c2ebfccdffc319d0a608d6079f1004,0x2b1b93f0d9e5488464376e7ea00d6971b010178d,543,1653421621,1,1,0,0,9.88E-15,3010,3.55,,4515,196,39,4236,0,25,29,0,0,0,490,0,0,0,0,8986,9040,9530,0,0,4,380,382
1391,0x52f2b272f503357c1662fab00e7e011afa928798,0xd3d90d5e529cc6deff4b804595066c0b7a488369,6,1653421503,1,1,0,0,1.45E-14,4014,2.04,,80,39,67,0,0,86,0,0,0,0,0,0,0,0,0,186,272,272,0,0,0,0,0
1392,0x5effa1d19fb26867ab1ae88d13accc3fb6360c81,0xdd6701f08155930d224f8ae8f65d063aa4e7623e,212,1653420902,1,1,0,0,1.14E-16,7998,5.93,,5375,705,0,0,98,0,0,0,0,0,0,0,0,0,0,6178,0,0,0,0,0,0,0
1393,0x7266bbc8e9dd34f5590e8aad5347b21e80582dfb,0x9708ef1ee52d2c88bfff8140c9498a3c3cf92033,0,1653420301,1,0,0,0,2.53E-08,4927,2.53,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,0x342bb60866fc2dfb20bbc4c65b6bd3e15de724bd,0x9cb09fec39a954b6008628ed7b92195d803ff663,144,1653419161,1,1,0,0,1.00E-18,11995,8.88,,8506,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,0x68de03d949256c502057c572019cc3b8f9fcb820,0x2b7f2a8e4db8d8fa2f7b383b062af1e8bf03b28e,0,1653418800,1,1,0,0,4.39E-15,3313,1.7,,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,0x0040fd6b4cb50003ea9fc0651592a113ccba45bc,0xa09a2e9be9abadeb28ea5cc9ccd7d7d0f0529e9f,3341,1653418504,0,0,0,0,33.71242784,44935,15.12,,20572,0,7484,17966,2235,3344,5785,8942,4650,3140,5941,3567,10644,7676,2026,48257,74118,103972,144710,0,440,189,250
1397,0x71708a1dad5cd8b990c7c3f9264f198a1355c103,0xc95bbe01a4e66664f68cc5edc2935f9e08e651b4,87,1653416943,1,1,0,0,6.69E-14,4984,2.53,,56,0,156,159,0,80,19,0,117,0,99,0,99,0,0,371,587,785,2189,0,77,58,77
1398,0x32e9a5f2c6784dd682afde7ebccee70118053c59,0xae5233e4ee7035dd89de3255ae77d7498223c829,46,1653416882,1,1,0,0,1.00E-18,6000,3.05,,284,0,0,318,176,0,196,333,137,0,0,0,0,0,0,778,0,0,0,0,22,0,0
1399,0x6863286790f54d133a0fff691846c888a31a489a,0x073978bd45fd924dcd2bdf83ddc0d24025ad6959,244,1653416644,1,0,0,0,0.020879292,4432,2.05,,89,86,47,0,0,464,30,0,39,49,0,35,0,0,0,222,804,839,839,0,215,280,215
1400,0xc9275da8f613eb2b0173abb1b24116af229de68e,0x6badf3a7525e9f7259e3125b1d6afb0ad6827f9e,13,1653416581,1,1,0,0,8532145.879,6541,3.25,,495,0,0,0,0,0,58,208,0,0,0,6656,0,0,0,495,0,0,0,0,13,13,0
1401,0x3b9ae5085ee6e0a14fdad264ed34b6af1948dad9,0x7ead08f7c66982bdbf65448fea02b58a04ec9ed0,128,1653415621,1,1,0,0,1.00E-18,5994,3.33,,1374,853,0,353,0,98,397,0,0,0,0,0,0,0,0,2580,0,0,0,0,33,0,0
1402,0x73076f18cd62078c09fcad1948ce6fa1d22dc0ba,0x771ce71e9ee3b55dcac97dabcebf1044de914afa,50,1653415565,1,1,0,0,1.00E-18,6812,3.19,,38,2876,2350,0,294,58,583,105,0,0,0,0,0,0,0,5558,0,0,0,0,8,0,0
1403,0x1612822cd7bda9b156df950f63b853d0ac099a19,0x59e042f306695e81e36bc8a37e5a87ecdff0cdbe,252,1653414123,1,0,0,0,2.51E-06,5288,2.55,,194,136,508,233,19,736,486,352,145,0,419,97,699,194,48,1090,2809,4266,0,0,140,48,8
1404,0xa1c402ce787d7537246eea2dcb743b805fc23e8f,0xce68c74e826aa5d7bb5447d00d3d1618398d0fc6,11,1653413761,1,1,0,0,2.32E-15,9805,5.1,,367,0,0,0,97,0,0,108,0,0,0,192,0,0,0,464,572,764,764,0,3,5,5
1405,0x972a85a09f0d333726e6eed12e32fa1ebef22ed4,0x1dfd9748440096b1fbe2990accbde33091619524,75,1653413761,1,1,0,0,4.00E-18,9902,5.1,,193,1590,0,0,116,0,0,219,0,233,0,291,388,349,163,1899,2351,3542,0,0,40,28,6
1406,0xb115fe4b234fca7d9789c2bd7de2d382592959aa,0xb76335e0e123f3578f6748931d7309e0b1c3d17f,194,1653412381,1,0,0,0,4.39E-08,6472,3.2,,391,740,564,317,311,389,585,545,0,0,1273,856,580,232,0,2323,3842,6783,0,0,60,35,15
1407,0x690e2ef596e459474b439a396d9c86d357d06170,0x25a11397209bd5217b81aebf70bf0a6edd7e75cb,1246,1653412085,0,0,0,0,2.952280188,6239,3.52,,2210,19,973,389,310,146,0,179,97,38,185,97,0,0,0,3901,4361,4643,12202,0,722,624,597
1408,0xe0e348d1a513cbb1d967f529064f5ecd1c9f8dfd,0xd66e48b5484ffcca5276f4af2570ab6316fdd9b7,817,1653411484,0,0,0,0,120312624.6,6850,3.25,,1323,2823,2418,1553,2334,711,0,662,194,877,584,682,0,0,0,10451,12895,14161,0,0,37,0,1
1409,0x3a4f69b05c11048851d5eb532207c79dae73f773,0xb83bfcace56c0300042d50503984f987ee4c158c,108,1653411424,1,1,0,0,1.00E-18,16081,8.2,,391,78,195,410,195,117,0,0,0,194,0,194,272,0,0,1269,1580,2046,0,0,84,78,81
1410,0xdf4d6cb593d18f8166b075112dec6d6286d03883,0xb77cee54522926ddb2b1790f1e431fee2751390f,6,1653409020,1,1,0,0,9376695.607,6444,3.2,,393,39,135,0,0,39,0,173,0,0,0,0,0,0,0,567,779,779,0,0,1,1,1
1411,0x2f04eda34e316ecea5e561d84f2df47c22b80561,0xed94fe96950f98f0f79aed39733801064c772093,34,1653408720,1,1,0,0,1.00E-18,15859,8.05,,1820,393,294,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,0x80acb1d09abc5aac9b2bae911c40196eb0d56a42,0x3003178528ef15510544f821d3eaee3d78b91ae6,371,1653407885,1,1,0,0,1.00E-18,4633,2.52,,1456,1743,441,2191,1261,128,189,235,0,513,98,275,785,491,0,7092,8157,9806,13973,0,174,103,47
1413,0xfb778f2ee6a747101d13c01cd6d33f5c68956d5e,0x47b74437a94fff02523badd3e6d106c81e6422fd,30735,1653406683,0,0,0,0,2943335348,8140,3.56,,1314,778,97,1469,301,309,0,0,0,0,0,0,0,0,0,3959,0,0,0,0,0,0,0
1414,0x08dbe94a7a03075c9de40b2ed00fb510d1063733,0x3d7105d29a0744aadef17ae7950bd5e77edef6e0,223,1653405602,1,0,0,0,5.73E-08,6286,3.09,,172,0,779,442,267,0,0,0,424,289,1127,300,1064,0,774,1660,2373,5638,0,0,108,73,17
1415,0xb7f5237391c2e61b32509b2a0b68c7f3726a64a3,0xf462aeb99842531465b0807ea61ee327691b202c,1996,1653404701,0,0,0,0,5.829870202,7906,4.44,,1924,0,0,0,235,1177,386,1115,446,277,675,1774,888,482,0,2159,5560,9379,13821,0,1239,1095,945
1416,0xfa0c8195859762a1448b9fac145b8531310cf6ab,0xb050656f358bebbf400c42bc91975cae7ae38daa,-1,1653404525,0,0,0,0,4.753280441,5049,2.75,,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,0x1bf05595f38c9deb70d01d3086ef63211459d0f5,0x29964d1e2c48001093cd7fc5e187dcd1e518c758,87,1653404404,1,0,0,0,4.35E-07,6323,3.09,,19,0,106,106,0,193,0,0,0,0,418,0,0,0,149,231,424,991,2864,0,84,75,47
1418,0xcf042326e0bac1da17bc134ba172f04969a67eaf,0x33e5be383b90750e62163123828f4427f31f4c3a,736,1653403444,0,0,0,0,10368720.25,11202,5.12,,256,0,312,19,19,0,0,0,0,0,0,107,0,0,0,606,606,713,713,0,741,745,741
1419,0xce63451ec355478ed44a617b2f0b11f6513b6402,0xa784a32656eb190b265d1ba3e04d3bab5a6d5018,93,1653403443,0,0,0,0,93.7589876,5789,2.48,,542,289,57,106,96,1119,0,135,99,385,0,0,1247,264,115,1090,2828,4454,5871,0,56,-7,38
1420,0xa29fee72de8fc2000c86a8dbe864de91dbd8b410,0x78783fed077f99f5e8c4da902903d402e7ef5591,65,1653403021,1,1,0,0,1.00E-17,6324,3.1,,186,391,386,254,466,192,0,0,0,0,0,0,0,0,0,1683,0,0,0,0,5,0,0
1421,0x1922cd74702ea96c7b43571df1e42f8db810b293,0x13d6db46af8a53e5752a195bf0b5b536ffed546e,2207,1653402604,0,0,0,0,2.631832727,9825,2.33,,1596,1399,135,4863,0,0,483,3702,386,772,110,1311,385,2122,1060,7993,13336,18324,28448,0,313,171,32
1422,0x88233b5d81a763ca788a53d94c103601afa192ee,0x2265e7f139313f4c8e1ebe030b017c5cfdbb1cb1,0,1653402423,1,1,0,0,3.19E-07,6103,3.01,,19,0,38,0,0,0,0,5860,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
1423,0x9fb2282249489d660bde622126e02c32d6ba95b9,0x71bf75e0ad269d14f1bd5035a6b6740aacaba484,18,1653402300,1,0,0,0,1.00E-18,3549,1.75,,483,0,0,0,0,0,0,0,0,0,0,0,0,38,0,483,483,521,0,0,18,18,18
1424,0x63d78af357a84ab81eb8adc2e08f4d1af1a4fc67,0xfba5480f12a644a7dfea0981efdd989249d4bfb7,31,1653401344,1,1,0,0,1.00E-18,8463,2.4,,767,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,0x3a75941763f31c930b19c041b709742b0b31ebb6,0xdb49503b9aa765a7edf5cff9c712442cb19f5830,1226,1653400924,1,0,0,0,0.08089831,2881,1.43,,180,127,34,155,233,46,574,24,57,59,60,311,159,0,50,729,1489,2069,4332,0,742,466,591
1426,0x724434209078b5affe9a1848d20597a4330f4f4d,0xe5cc75b78c45b9af7b31db80158a5d86cfe31609,900,1653399781,0,0,0,0,1.150910693,2000,1.02,,164,407,173,587,153,175,874,1363,407,333,175,394,0,883,270,1484,4636,6358,8724,0,240,0,74
1427,0x7bbbbdd6f7d4714f4193c816e228a3aafffe8628,0x7f9767110bfb15848cac16bd7a1bc55f3b1a9218,17,1653399665,1,0,0,0,1.60E-17,4620,1.66,,410,0,58,0,0,0,0,58,0,0,0,0,0,0,0,468,526,526,526,0,17,0,0
1428,0xaab8e005c3cc566dc33958bbb24ad2da5d3292b7,0x33d339c934b50a6e06cde4119a5a523312931ff8,131,1653398585,1,1,0,0,4.72E-15,7311,3.04,,1827,254,50,0,0,0,391,0,1875,68,196,155,0,288,453,2131,4465,5557,6070,0,6,38,57
1429,0xd2eb6977e3008874bb8cf9c810c0564d73fdd802,0xc7e0e4eb8e3bf764255bf73b289b3f57e3011f33,21,1653397803,1,1,0,0,4.30E-17,12109,4.56,,1608,464,290,97,1160,0,254,0,97,0,0,0,0,0,0,3619,0,0,0,0,28,0,0
1430,0xe51705279ef4294bfc205dbd9c432117665acb13,0xd04ebc7935c97c72e22e5ae738b6a84afbaf805f,3,1653395885,0,0,0,0,3.27E+15,3009,1.52,,79,0,0,0,0,0,0,3019,0,0,0,0,0,0,0,79,0,0,0,0,1,0,0
1431,0x37e093693b12fc3be55e752b204bfde8be9aaada,0x70564d84a8339d660b86ab6bdbaf9a3d1057626b,683,1653395105,1,0,0,0,0.029970599,6543,2.99,,314,0,58,631,235,1782,640,1107,2144,1389,97,450,1201,392,254,1238,8300,10694,17315,0,447,143,98
1432,0xfeadd3c0346d3f87576cb134ca47e2d0a9e6c8eb,0x411da0c8e9d637be18129e7e6acb5750c430c8c4,710,1653393243,0,0,0,0,0.828290848,10805,3.57,,4168,3168,719,373,530,963,2264,1470,2258,564,2488,419,574,98,98,8958,16477,20154,25273,0,357,349,529
1433,0x49ce7ea2f916b9c4b6a3aaabcd1837d4336e6852,0x011794424beb3abdf478bf3979c30948f76e59ab,172,1653393002,1,0,0,0,5.25E-07,6397,3.08,,157,302,0,78,0,98,0,98,0,59,0,75,0,0,0,537,792,867,5173,0,150,119,137
1434,0x50b08eb9ba4e4226f5f3b08db9b9bcaef72eb5c1,0x157263c2b997341e88f42270c96ecb5673c9367f,137,1653391925,1,1,0,0,5.20E-17,3256,1.58,,361,375,679,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0x955691dd649bf601780d619a9c9a2d7b53a53fb1,0xd0fef1fdf83c45a08e5162e8bdbfedc9a3ba43e4,309,1653391800,1,0,0,0,9.00E-18,1639,0.82,,39,19,57,197,98,107,289,197,0,263,0,98,0,0,0,410,1266,1364,1756,0,186,49,49
1436,0x6c9815dace70391615425044d103d5f2ae5fc551,0x29bd9d80c79a1cabdc5f30764a60959f062c314b,77,1653390120,1,0,0,0,0.003700636,5443,2.74,,78,19,39,118,51,0,0,0,0,0,0,0,33,0,0,305,305,338,1984,0,65,65,65
1437,0x48bc684f15caae52d18c1800aa094aa06ac8dfae,0x9501e2eb24322f404092b7345d8d38c61b480b42,163,1653389042,1,0,0,0,0.023416592,5574,2.57,,511,269,0,377,196,184,1145,78,0,230,295,330,0,293,0,1353,2990,3908,5599,0,71,80,71
1438,0x1c8f91d0c0e5ff5fb1ee132dca738ab36e05c57c,0x2d3a0b1e0b5aeb06d9a2b4e931dd37d04bf225d3,452,1653387781,0,0,0,0,2.505343442,7362,3.12,,1689,1361,78,281,550,1421,786,185,504,902,521,629,884,718,552,3959,7757,11061,19080,0,174,51,6
1439,0x76695c16f79dd35edaa9f127acd14bb9f6ed1e4a,0x50145dc1d45dcaeb24d48c3467551afbda4c2e6f,394,1653387723,1,0,0,0,0.0094026,19791,10.16,,1475,740,499,0,0,93,809,982,1572,2162,6537,0,883,998,9204,2714,8332,25954,37496,0,287,178,98
1440,0x2453ad0e81c073389c2bfa4e6d5946bc52e215bc,0xef0f12393f3d8f85c0eda6daa648a905fd93153f,2180,1653387242,0,0,0,0,1.200195047,2031,1.25,,643,1471,334,785,569,336,1921,0,215,168,183,196,0,497,491,3802,6442,7809,16220,0,276,341,227
1441,0x6d0fa25d9cc263e9a9995d8c662646b254738d96,0x64480700f5b1c132db1fcfb2afdbeedc2ef12eb9,32,1653387182,1,0,0,0,7.10E-17,1523,0.73,,29,133,0,0,0,129,0,0,0,0,0,0,0,1668,0,162,0,0,0,0,10,10,0
1442,0x860bad502917b8de32bafea9be464f2eb9f9a12b,0x2ca06393a7e53383a74c41aeec75b712dd7ce261,27,1653384422,1,0,0,0,1.50E-17,1577,0.84,,265,0,0,0,0,0,0,0,0,0,0,39,0,0,0,265,265,304,0,0,27,27,27
1443,0x1cf5b041f092abba767ed8ed6670ec11ccc17841,0x8298f430f3cb12d1142516dea2a19b2b6122b57c,0,1653383942,1,1,0,0,0,1944,0.95,,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,0xb9ec4dc15b7f0f0cab243cccedac1527b1493b32,0x39cf4d756d1f61698580fca6908a1163fd95ca12,1036,1653382981,1,1,0,0,2.00E-18,4020,2.04,,157,0,0,81,19,0,72,0,0,0,39,0,0,0,0,257,329,368,1583,0,1010,980,1010
1445,0x6a64d50131a7c7cd41c1ed60fb5f48fa01028592,0x7e32a32c2cc190ae1f3c722a13bf314fb8ec7e31,47,1653381124,1,1,0,0,3.90E-17,2027,1.13,,463,59,115,47,59,19,0,0,0,0,0,0,0,0,0,743,0,0,0,0,3,0,0
1446,0x2dafdddf5211ba6f09444d4698e6609332ce33f0,0x133f9233e483aae1cba42399b638d9ed3ee1c020,474,1653378425,1,0,0,0,0.000302483,6028,3.04,,761,639,394,368,706,857,564,2148,178,1146,851,494,1399,446,143,2868,7761,11094,0,0,190,66,28
1447,0xf8c071e367c557cc0512038de6427e68a8aac093,0xfbcdaaea031e7e357197115aa521f50ba242abf7,2499,1653376682,1,1,0,0,1.72E-12,107562,51.56,,11007,0,3982,903,0,1905,0,0,990,0,373,0,0,0,39972,15892,18787,59132,197140,0,1923,1923,1334
1448,0x611179eb80bd3e93b7bc05dc42603dab5c996019,0xf69f299ee6e6028be8a29bca95d93ada6a497de5,532,1653375962,1,1,0,0,9.88E-16,3020,1.52,,45,410,434,406,553,477,322,0,99,293,79,296,296,79,0,1848,3039,3789,4581,0,150,188,113
1449,0xedeaf0637cc877cf4119cc608d286119b8c7d288,0xb337caabf9052e8cd3426440a36ee73ad462271b,3,1653374340,1,1,0,0,5.00E-18,8034,4.04,,77,79,0,0,0,0,160,0,0,0,0,0,0,0,0,156,316,316,0,0,1,1,1
1450,0x5cbfc7725ca82c86072a5634c996d5875b979346,0x6bb012bc17867e180240bd5ec15931fb69bb21cd,8,1653373445,1,1,0,0,1.04E-13,7995,4.02,,39,80,203,0,0,29,0,0,0,0,0,0,0,0,0,322,0,0,0,0,1,0,0
1451,0xe5f00a8f042827a9ea4a7b53a550500ae152ec91,0xb49a888c850a312c991ee0f7e0506d913f06a892,937,1653372425,1,0,0,0,0.000841348,7029,2.68,,1494,877,181,273,292,1305,1845,1185,614,1083,1010,518,220,430,848,3117,9149,12175,31985,0,1002,226,173
1452,0x6c57365cb1b06d281ba58530eee7b612a981bc58,0x7102c55f515791fbd85b900d0ad622f6ed6c2a10,100,1653372123,1,1,0,0,1.00E-18,9745,4.9,,297,198,91,0,297,277,0,634,158,99,322,0,396,614,0,883,2051,3383,0,0,76,39,32
1453,0x6ddd0fb692a179cad6526f054f2e9cbe18de9743,0x70970e9d641cd95459944e2f5d8ac9c1ed62bc54,185,1653371641,1,1,0,0,4.80E-17,3579,1.62,,237,74,1687,352,1068,0,0,0,0,0,0,0,0,0,0,3418,0,0,0,0,1,0,0
1454,0xa8e9edb7c4265ac196b95f31019ec981ef0eacc4,0xcb493d4a46f6a6a3fb4d61ef84d40228589b631f,1017,1653371463,0,0,0,0,1.166972329,2207,1.16,,2426,301,162,275,0,0,0,307,347,0,0,1017,0,49,0,3164,3818,4884,11081,0,79,79,60
1455,0x704b60131838168b1534219b3049ba2f223f8055,0x5311f85462bf40da97aa535c77f86b0a0302b34b,1233,1653370985,1,0,0,0,5.59E-07,4095,1.03,,118,0,198,0,495,0,99,0,495,793,0,0,198,0,0,811,2198,2396,4450,0,673,281,567
1456,0xcb438f7b43ac2e7303b39cb2b1437a8394640682,0x2d611d847a4a8fc6375b5ccb055c854fe3ba7730,118,1653369842,1,1,0,0,2.17E-14,3400,1.53,,29,219,594,210,199,167,473,398,0,0,0,0,0,0,0,1251,0,0,0,0,8,0,0
1457,0x1bd97629196c8d9dd2de3080c36715cc4aee68ac,0xd2abe01de016f234f14f8af5f135ff61dcbeb04d,5022,1653369303,0,0,0,0,3.498469057,8207,2.06,,123,0,0,0,0,130,0,0,0,0,139,0,0,0,0,123,253,392,1452,0,5022,5022,5022
1458,0x0789373885fc6e8da12b34d68fe499847c009c70,0xe4888cbd4e870c01dadcde6ee1c0b5ebeba771e8,136,1653369242,1,1,0,0,1.00E-18,8260,4.15,,99,185,59,107,0,99,59,198,0,297,79,0,165,396,297,450,1103,2040,0,0,117,89,57
1459,0xd4a97aa75ec5848b5277b63f1fb551b44f8702b7,0x12f67799aafcd63aee309583031c691ae032df45,664,1653368042,1,1,0,0,1.00E-14,9054,4.55,,357,114526,40,11566,511,397,496,0,0,297,178,0,0,0,0,127000,128190,128368,128704,0,506,389,407
1460,0xca3385fa2e6c8ec5a741ded79844b4a7bff5588a,0x822809644c621f984e0e3987f8b8516085d15144,46,1653367621,1,1,0,0,3.46E-06,3248,1.59,,277,238,198,0,158,274,0,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0
1461,0x14cc1824e17282c5e61e7c758fefb280ff351c0b,0xd22edfd67c7907a490cb682dd7fd0a7676c3a67e,122,1653366484,1,1,0,0,4.00E-17,3206,1.53,,131,300,265,401,226,384,0,0,543,0,0,0,0,0,0,1323,0,0,0,0,18,0,0
1462,0x8ffa1df84c1c00c43fdf6f9b147b13b97a3b2de6,0x8703b755734b3f23c8de9ca35cd889970b55ca7d,1248,1653366424,1,1,0,0,3.70E-17,2561,1.13,,413,309,1300,277,198,2190,2569,0,785,0,693,452,185,285,1583,2497,8041,11239,16131,0,398,275,147
1463,0xda89f70f748bf7d9d8faa2e42e32661cbba7302a,0x7d8ce0d3b67a9ca2a0adc9fb166c06e04274523e,118,1653364324,1,1,0,0,7.78E-11,13894,6.3,,584,787,891,0,1980,0,218,990,0,0,0,0,1397,0,0,4242,0,0,0,0,42,73,0
1464,0x8c5f76f4b9b459d22d1d2282b2b36758aca73356,0xa5ba4cf4b97bb3ee13683ba775f38eb1899c2df3,71,1653363184,1,1,0,0,3.60E-17,3570,1.67,,292,81,167,258,421,158,103,223,0,152,68,63,0,0,0,1219,0,0,0,0,28,0,0
1465,0x510820b74d0d1e0310d670a94ee6f3204238da37,0x182b47c20d29cd349f0c7adb0d024ec126875a4c,0,1653361683,1,1,0,0,0.0009,16846,8.39,,1268,0,1288,0,594,1982,0,792,152,0,40,991,0,667,0,3150,6076,7774,8229,0,-24,-33,-44
1466,0x7886d5fbf67694e41a31e8e6c60e68412238cac1,0x9e78dbef74f94e2fbb64cd3d54bd32c7ccd03bc7,532,1653361261,0,0,0,0,1.418995648,3179,1.47,,432,3263,616,2184,0,365,39,282,275,59,140,517,15,356,0,6495,7515,8543,10385,0,50,166,117
1467,0x874c8cccfcba5d3cc54302ca0fc81483c4e4660b,0x08a81940b30090468a3b905e829bc71298a718a6,118,1653360660,1,1,0,0,4.80E-17,3311,1.62,,237,315,0,90,195,0,396,396,0,538,0,0,396,0,101,837,2167,2664,0,0,45,2,0
1468,0x008677b77fb913861f5dd8bac73b61cf25174007,0xab0eebe74e5d9a3a951dfe228c500b8fc01047d1,7,1653359943,1,1,0,0,4.60E-17,4564,2.11,,129,0,91,0,382,0,0,0,0,59,39,0,0,0,0,602,661,700,0,0,10,6,10
1469,0x85db8543c50b7e727702deff406f5ffa57d33ef3,0xc1812a23edc511447ed537114c69049e460ce07e,55,1653358080,1,1,0,0,3.00E-18,10038,5.05,,99,39,0,158,218,178,495,475,396,178,396,0,0,0,0,514,0,0,0,0,50,9,0
1470,0x2f0f0ca297d49873be42b3072bc8ba1e33a811e6,0x1663eff85c4d703baf96be28357a22bbc7444250,241,1653357721,1,1,0,0,7.20E-17,3204,1.53,,64,210,156,84,79,0,594,126,757,0,758,0,0,396,79,593,2070,3303,0,0,147,72,8
1471,0xae5aa2168b0a8e0e3963e1de3312af1fca583b33,0xa8e4f249c663bb66bdfe13b80c0512f399dddb5e,133,1653356821,1,0,0,0,0.000221716,3039,1.53,,60,178,355,0,69,106,0,0,0,0,63,0,15,0,0,662,768,846,1187,0,62,62,62
1472,0x162d8f3a2453ca9f3b413d497bfaa9dba839e68f,0x5b8c8ae8a20905590aa8b46dc3af44b2f3e1f14e,132,1653356580,0,0,0,0,2.321432029,5641,3.04,,1073,939,197,732,0,1380,196,0,0,0,0,0,0,0,1020,2941,4517,5537,5934,0,0,14,33
1473,0xe42ad927d2c4283197bf4dc1393de8abfcefef36,0xfb435fa9a289f241cf08fb3ab4062c7615c0482c,0,1653356285,1,1,0,0,5.72E-16,6016,3.03,,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,0x9be0eafede76403be2a775788b0adc3bfd6f0572,0xe970d6fb663d8c7f8f852efbf3f3581e15acc0db,105,1653355622,1,1,0,0,5.50E-17,3197,1.56,,956,365,17,465,221,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,21,0,0
1475,0xda570e636cc4ed55eeb511e6f405a776569f3384,0x03f2673bcfb7b0b5e0761b9afba76635bd1b44ee,480,1653354663,0,0,0,0,8.01543E+11,14777,4.19,,5495,297,0,2973,138,1366,143,2739,0,0,74,0,0,99,241,8903,13151,13565,23989,0,343,495,937
1476,0x3545ddeef5b90ad5c3fd59c3f43bfcd7bd7a4207,0x5bd57867cdf607abe71612a7559b4b358998c188,197,1653354483,1,0,0,0,0.011693847,2697,1.41,,721,730,256,223,241,0,0,0,0,0,636,0,0,0,0,2171,0,0,0,0,2,2,0
1477,0x8a76e433f779c102a669fd3bda902bc83fcd889d,0x1762ffc2b5d21b5a8011dc2bc952a1a4c421a6c7,402,1653353104,1,0,0,0,4.83E-08,6535,3.1,,439,326,396,575,574,594,495,396,365,792,901,843,792,693,1225,2310,4952,9406,0,0,198,84,34
1478,0x4e2d7a884cc84cef7db4ac0324cdb56e03fe331b,0x647bfaa3e5825c5eabe4818104ffd33d916fc856,45,1653352684,1,0,0,0,0.004967655,7092,4.32,,1628,984,337,0,224,0,0,66,65,0,0,0,0,0,0,3173,3304,3304,3453,0,28,25,25
